run_id,split,method,state_id,p,theta,c_true,c_hat,n_true,n_hat,abs_err_c,abs_err_n,rmse_c,rmse_n,ci90_low,ci90_high,ci95_low,ci95_high,covered90,covered95,shots_used,abstained,shift_score,backend,noise,policy
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0003,0.8421052631578947,0.23561944901923448,0.3464664340117594,0.13894535601139069,0.15488894720272656,0.10078258812427521,0.20752107800036873,0.05410635907845135,0.08351288453028025,0.05102502311784708,-0.004678928269516158,0.28256964029229753,-0.03270317886091262,0.310593890883694,0,0,2000,1,0.026299824318614794,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0003,0.8421052631578947,0.23561944901923448,0.3464664340117594,0.13894535601139069,0.15488894720272656,0.10078258812427521,0.20752107800036873,0.05410635907845135,0.08351288453028025,0.05102502311784708,-0.020555115702946325,0.2984458277257277,-0.051812025449679305,0.3297027374724607,0,0,2000,1,0.026299824318614794,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0004,1.0,0.7461282552275759,0.9969173266504763,0.9678453803062439,0.49845866686656404,0.3964059352874756,0.02907194634423238,0.10205273157908845,0.08351288453028025,0.05102502311784708,0.81647671136409,1.1192140492483977,0.7809371006340643,1.1547536599784234,1,1,2000,1,0.025401745768199955,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0004,1.0,0.7461282552275759,0.9969173266504763,0.9678453803062439,0.49845866686656404,0.3964059352874756,0.02907194634423238,0.10205273157908845,0.08351288453028025,0.05102502311784708,0.8242210960253371,1.1114696645871507,0.7961968454339405,1.1394939151785473,1,1,2000,1,0.025401745768199955,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0004,1.0,0.7461282552275759,0.9969173266504763,0.9678453803062439,0.49845866686656404,0.3964059352874756,0.02907194634423238,0.10205273157908845,0.08351288453028025,0.05102502311784708,0.7634713076175041,1.1722194529949836,0.7234206301747115,1.2122701304377763,1,1,2000,1,0.025401745768199955,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0005,0.9473684210526315,0.3141592653589793,0.5413811534272788,0.4453237056732178,0.2654701176321593,0.22726552188396454,0.096057447754061,0.038204595748194736,0.08351288453028025,0.05102502311784708,0.2939550367310638,0.5966923746153717,0.2584154260010382,0.6322319853453974,1,1,2000,1,0.030057509839691268,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0005,0.9473684210526315,0.3141592653589793,0.5413811534272788,0.4453237056732178,0.2654701176321593,0.22726552188396454,0.096057447754061,0.038204595748194736,0.08351288453028025,0.05102502311784708,0.30169942139231093,0.5889479899541246,0.27367517080091447,0.6169722405455211,1,1,2000,1,0.030057509839691268,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0005,0.9473684210526315,0.3141592653589793,0.5413811534272788,0.4453237056732178,0.2654701176321593,0.22726552188396454,0.096057447754061,0.038204595748194736,0.08351288453028025,0.05102502311784708,0.2663733301774665,0.6242740811689691,0.23130487128267127,0.6593425400637642,1,1,2000,1,0.030057509839691268,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0006,0.9473684210526315,0.667588438887831,0.8956038740504925,0.8428953886032104,0.44744862542414565,0.3711612820625305,0.052708485447282016,0.07628734336161513,0.08351288453028025,0.05102502311784708,0.6915267196610565,0.9942640575453644,0.6559871089310308,1.02980366827539,1,1,2000,1,0.028544443297104042,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0006,0.9473684210526315,0.667588438887831,0.8956038740504925,0.8428953886032104,0.44744862542414565,0.3711612820625305,0.052708485447282016,0.07628734336161513,0.08351288453028025,0.05102502311784708,0.6992711043223037,0.9865196728841172,0.6712468537309071,1.0145439234755138,1,1,2000,1,0.028544443297104042,sim,ideal,fixed
